Item_Identifier,Outlet_Identifier,sales_predictions
DRM11,OUT027,5565.0
FDA43,OUT049,3220.25
FDZ56,OUT010,795.5
FDI44,OUT018,977.5
FDB50,OUT013,1295.0
FDU15,OUT019,-1243.5
NCJ19,OUT019,-954.0
FDD48,OUT013,1892.75
NCW42,OUT035,3619.0
FDL24,OUT017,2919.25
NCB30,OUT013,3148.25
FDK25,OUT013,2732.75
FDW28,OUT049,3189.25
FDD47,OUT017,2850.75
FDK16,OUT019,-417.0
FDW37,OUT046,1475.5
FDA48,OUT035,3625.5
FDA14,OUT017,2439.25
FDV15,OUT013,1654.5
FDN22,OUT049,4098.0
NCD55,OUT045,619.0
FDY43,OUT013,2691.25
NCU05,OUT017,1380.25
FDF10,OUT035,2517.5
FDR39,OUT018,2635.25
FDG40,OUT013,617.75
FDZ28,OUT019,184.0
FDE02,OUT045,1440.0
FDU60,OUT049,2820.0
FDM21,OUT013,4089.75
FDV52,OUT019,-15.5
NCW06,OUT013,3048.0
FDX36,OUT035,3733.5
FDT35,OUT027,4179.75
NCL19,OUT010,363.75
NCD31,OUT046,2609.25
FDE53,OUT019,-154.75
FDW58,OUT019,-156.5
DRF48,OUT046,2980.75
FDW57,OUT035,2970.75
DRH13,OUT017,1820.5
FDT33,OUT013,2754.75
DRK47,OUT027,5015.75
FDY22,OUT010,364.0
FDC35,OUT019,1370.25
FDO03,OUT013,3700.5
FDF24,OUT045,1309.5
FDF56,OUT018,2613.0
FDD28,OUT013,986.0
FDG53,OUT027,3720.0
FDO27,OUT019,-343.0
NCF54,OUT018,2426.5
FDC20,OUT027,2374.75
FDU10,OUT046,705.5
DRA24,OUT018,2357.0
FDA02,OUT010,452.75
FDG10,OUT017,1112.25
FDW39,OUT010,991.25
FDP04,OUT019,-817.0
NCM55,OUT013,2942.0
FDG47,OUT045,4042.75
NCU41,OUT017,3122.5
NCK31,OUT017,950.25
FDZ46,OUT045,1698.25
FDU13,OUT027,3792.5
NCF19,OUT045,746.5
NCJ43,OUT013,2760.75
NCJ05,OUT045,2355.25
FDS04,OUT027,3687.25
FDX28,OUT010,-261.0
FDB41,OUT027,2259.5
FDG53,OUT046,2272.75
FDL15,OUT010,524.75
FDQ08,OUT049,1160.0
DRN36,OUT013,1585.75
FDI46,OUT013,4022.75
FDG16,OUT027,4834.5
FDV32,OUT013,1060.25
FDF44,OUT010,249.0
FDK04,OUT018,667.75
NCA41,OUT013,3076.25
FDD51,OUT017,830.75
NCZ53,OUT045,2909.75
FDP01,OUT027,3912.75
FDY25,OUT049,2998.5
FDB17,OUT018,2589.75
NCV54,OUT018,1620.75
FDJ32,OUT017,1147.0
FDA37,OUT049,2144.0
FDG35,OUT035,2941.5
NCM05,OUT018,3902.0
FDG45,OUT046,3395.25
FDH28,OUT013,726.75
NCE18,OUT049,4017.75
FDH38,OUT045,1842.25
FDR56,OUT013,3205.25
FDH17,OUT027,3063.5
FDD39,OUT049,3549.5
FDB41,OUT049,927.5
NCR53,OUT046,3498.25
FDX46,OUT017,1106.75
FDV28,OUT049,770.5
FDA08,OUT018,2403.25
FDH45,OUT017,849.75
NCS38,OUT010,-123.75
FDD40,OUT010,1213.5
DRM59,OUT035,2595.5
NCJ43,OUT018,2503.5
NCN29,OUT013,859.25
NCC19,OUT045,2938.25
FDR56,OUT035,3294.0
FDZ43,OUT049,3970.0
FDJ32,OUT010,-883.5
DRH03,OUT017,1589.25
NCZ54,OUT035,2714.5
FDE26,OUT017,2425.25
FDS03,OUT045,981.75
DRZ24,OUT019,-0.75
FDO48,OUT027,4992.25
FDW39,OUT049,2933.0
NCK05,OUT049,1118.0
NCK30,OUT017,4092.5
FDT27,OUT018,3478.75
FDS08,OUT019,929.25
NCJ19,OUT049,981.75
FDC58,OUT045,682.0
DRE37,OUT013,2990.75
FDW02,OUT035,2235.25
FDJ02,OUT010,513.25
FDX09,OUT045,2749.0
FDT31,OUT010,1087.25
FDI24,OUT049,2921.5
FDY09,OUT045,2747.5
FDV28,OUT045,551.75
DRM47,OUT049,3134.0
FDT52,OUT019,2042.75
FDI48,OUT018,656.25
FDY55,OUT017,4148.5
FDU48,OUT013,2134.0
FDN25,OUT045,899.5
FDP20,OUT049,2135.25
FDJ15,OUT013,3030.5
FDD04,OUT018,1955.75
FDY58,OUT045,3575.5
FDR37,OUT018,2672.0
FDF44,OUT013,2152.75
FDD32,OUT045,1322.75
FDR57,OUT017,2651.5
DRG39,OUT027,2346.75
FDX15,OUT017,2604.75
DRN37,OUT045,2545.5
FDW40,OUT027,3773.5
FDB32,OUT049,1623.0
FDM40,OUT018,1986.0
FDE39,OUT027,3398.75
DRH49,OUT017,1433.25
FDT46,OUT049,940.5
NCF06,OUT035,4201.75
FDP07,OUT017,3204.25
FDC04,OUT013,3834.0
FDZ32,OUT017,1825.5
FDD50,OUT045,2607.5
FDU56,OUT017,3043.25
FDV34,OUT017,1342.0
NCY41,OUT013,629.25
NCK18,OUT046,2629.75
DRH25,OUT049,966.25
FDT57,OUT046,3780.75
FDV56,OUT018,1499.0
FDV12,OUT045,1544.5
FDN52,OUT017,1563.0
FDX38,OUT035,1003.75
FDE47,OUT018,1695.75
NCO07,OUT013,3370.0
FDV09,OUT027,3860.75
FDZ23,OUT019,1078.5
DRH51,OUT018,1124.0
NCY54,OUT045,2607.25
DRG49,OUT013,3905.5
NCC19,OUT049,3122.25
NCV53,OUT045,3733.0
FDZ47,OUT019,-195.5
NCO26,OUT018,1532.5
NCP02,OUT045,922.0
NCW30,OUT018,3813.5
NCN55,OUT046,3787.5
FDB20,OUT010,-669.5
DRL11,OUT013,2519.75
DRD60,OUT045,2808.0
FDW14,OUT010,-416.25
FDL27,OUT010,-802.0
FDU09,OUT018,690.0
DRH36,OUT027,2665.0
FDP34,OUT027,3920.0
FDE04,OUT017,2988.0
FDZ57,OUT027,3585.0
FDF02,OUT010,-257.75
FDG28,OUT045,3857.75
NCI31,OUT046,592.5
FDT43,OUT013,900.0
FDU20,OUT046,1997.25
FDD53,OUT013,775.75
FDW15,OUT045,2355.0
NCT53,OUT045,2505.5
NCG55,OUT027,3272.0
FDD48,OUT035,1997.25
FDG47,OUT049,4256.0
FDI21,OUT017,1197.75
FDT27,OUT017,3851.25
DRO35,OUT013,1899.0
FDD33,OUT017,3812.75
FDC04,OUT035,3989.75
FDY34,OUT013,2702.25
DRJ49,OUT049,2150.0
FDE05,OUT049,2446.0
FDU31,OUT017,3622.5
NCN19,OUT027,4426.0
FDK56,OUT027,4373.75
FDK58,OUT017,1815.25
NCJ42,OUT035,1781.75
FDZ34,OUT027,4497.25
FDA52,OUT018,2574.25
NCR29,OUT013,934.0
FDT48,OUT035,3344.25
DRJ51,OUT019,1695.25
NCS54,OUT046,2810.25
FDV01,OUT035,2646.0
DRG51,OUT027,4051.25
NCG42,OUT013,2114.25
FDA51,OUT049,1968.0
FDV19,OUT010,681.0
NCT18,OUT045,2797.5
NCS41,OUT045,2838.75
FDO03,OUT046,3660.0
FDL12,OUT010,-890.5
FDY37,OUT010,433.75
FDI58,OUT049,1637.0
FDT28,OUT018,2104.75
NCC42,OUT010,276.0
FDO01,OUT017,2232.25
FDJ02,OUT013,2422.5
FDQ04,OUT018,434.75
DRL47,OUT013,2032.5
FDZ32,OUT035,1918.0
FDC35,OUT035,3418.25
FDX14,OUT045,1127.0
FDZ35,OUT013,1764.5
FDL14,OUT013,2563.5
FDO04,OUT049,1022.25
DRK11,OUT017,2501.75
FDB44,OUT018,3084.25
FDZ50,OUT049,3066.25
FDI12,OUT027,2920.25
FDU43,OUT017,3892.0
FDD58,OUT010,-326.75
FDB27,OUT017,3208.0
FDB04,OUT018,1163.25
NCO17,OUT013,1930.25
FDL12,OUT017,1087.75
DRJ13,OUT049,2638.75
FDD57,OUT045,1510.0
FDW19,OUT035,1980.0
DRD27,OUT018,1336.0
FDH27,OUT027,3769.0
NCW30,OUT027,5542.25
FDR40,OUT018,1087.75
FDG05,OUT013,2563.0
NCY41,OUT019,-1327.5
FDI38,OUT018,3049.75
FDR20,OUT046,781.0
FDE09,OUT017,1877.25
FDN50,OUT019,-304.5
DRF27,OUT045,2356.75
DRF51,OUT013,627.25
NCO02,OUT019,-821.25
FDB51,OUT027,2483.5
FDJ50,OUT013,928.5
FDN52,OUT013,1439.25
FDX14,OUT013,1279.0
FDT27,OUT019,1865.25
FDV10,OUT013,773.75
FDU33,OUT046,780.0
FDU58,OUT046,3008.75
NCP42,OUT027,4527.25
FDL51,OUT027,4879.25
DRH15,OUT027,2185.5
FDU16,OUT017,1534.0
FDW15,OUT017,2529.5
FDQ44,OUT045,1899.25
NCI06,OUT027,4287.75
DRK23,OUT019,2074.5
FDC28,OUT035,1916.5
NCY17,OUT019,-1169.5
NCV05,OUT018,2158.25
FDM34,OUT019,219.25
DRD60,OUT027,4345.25
FDT38,OUT046,1401.25
FDQ57,OUT018,2054.0
FDE59,OUT027,2065.0
NCM43,OUT046,2589.0
DRI51,OUT049,2805.75
NCG30,OUT017,2058.0
NCK54,OUT035,1972.5
FDQ16,OUT019,-124.5
FDI36,OUT013,3199.5
FDX16,OUT027,3822.75
FDA34,OUT046,2782.0
FDJ48,OUT018,3644.0
FDU47,OUT035,2384.75
FDS39,OUT046,2299.75
FDD11,OUT046,3985.25
FDM16,OUT027,2704.75
FDU56,OUT018,2635.25
FDQ32,OUT017,2110.25
DRK35,OUT013,685.25
FDA58,OUT049,3791.0
DRG48,OUT019,403.25
FDT59,OUT010,1773.25
FDQ31,OUT019,-398.75
FDS51,OUT018,777.25
FDW32,OUT027,2894.0
FDI15,OUT027,5600.75
NCV30,OUT017,1099.25
DRG25,OUT049,3071.25
FDT02,OUT013,620.5
FDO33,OUT027,3278.0
FDP38,OUT035,1010.25
FDZ45,OUT035,3281.25
NCA54,OUT027,4292.0
FDU33,OUT017,889.75
FDN58,OUT017,3841.75
FDI05,OUT045,1190.25
FDM57,OUT019,-524.0
NCS42,OUT027,2874.0
FDB57,OUT045,3491.25
FDC03,OUT045,3083.5
FDZ58,OUT013,1967.0
NCK29,OUT045,1886.25
NCR53,OUT045,3437.75
FDE26,OUT027,3765.5
FDU52,OUT049,2564.0
FDE41,OUT027,2853.0
FDU38,OUT018,2733.25
FDA52,OUT017,2926.0
FDW46,OUT046,1118.75
DRI59,OUT035,3708.25
FDT38,OUT035,1528.75
FDL33,OUT018,2838.75
FDQ01,OUT027,5458.0
FDJ08,OUT046,3020.5
FDQ47,OUT049,728.0
NCZ18,OUT013,3955.0
FDE29,OUT017,1080.25
FDF10,OUT027,3806.0
FDC48,OUT049,1471.75
FDY58,OUT013,3660.25
NCX30,OUT010,1993.75
FDV11,OUT013,2879.5
FDT46,OUT046,838.75
DRD01,OUT019,-951.0
FDQ11,OUT013,4127.0
NCM41,OUT017,1579.75
NCC55,OUT013,630.5
FDG45,OUT027,4824.0
NCQ54,OUT049,2754.25
FDM34,OUT045,2005.25
FDD17,OUT019,1874.75
FDN38,OUT027,5432.75
FDB53,OUT018,2111.25
NCL06,OUT035,4253.25
NCV18,OUT019,-606.25
FDX25,OUT013,2945.5
FDB39,OUT046,928.75
FDC33,OUT049,3269.5
NCO14,OUT018,457.5
FDA58,OUT027,5190.75
NCQ02,OUT017,3052.25
NCR53,OUT017,3641.5
FDN52,OUT046,1453.25
FDG26,OUT046,4054.5
FDE23,OUT027,2281.5
DRI37,OUT013,978.5
DRH37,OUT018,2352.5
FDO01,OUT035,2242.25
FDK45,OUT049,1938.0
FDP23,OUT049,3554.25
FDM33,OUT035,3618.75
FDD36,OUT017,2039.5
FDL56,OUT017,1470.5
FDT27,OUT010,1852.75
FDG52,OUT017,850.0
NCL42,OUT035,3975.25
DRJ24,OUT046,2919.25
FDV38,OUT046,866.75
FDT35,OUT045,2664.75
FDY51,OUT045,3394.5
FDC37,OUT017,1816.75
NCP43,OUT013,2895.25
FDO33,OUT045,1728.75
FDW04,OUT018,1864.0
NCC31,OUT046,2458.25
FDK22,OUT049,3536.0
FDJ50,OUT017,1027.5
FDV13,OUT017,1597.5
DRL60,OUT017,2521.75
FDW03,OUT017,1834.75
FDY27,OUT035,2982.5
FDB39,OUT027,2362.75
FDU59,OUT045,2513.0
FDZ57,OUT049,2230.75
FDO21,OUT049,3718.0
FDS43,OUT018,2723.25
FDU28,OUT010,1108.5
FDC51,OUT010,105.5
FDW16,OUT010,-371.75
FDP32,OUT010,85.5
FDB60,OUT019,1219.5
NCQ30,OUT046,1913.5
FDD26,OUT049,3074.5
FDI44,OUT045,1179.75
DRH23,OUT046,882.0
FDO44,OUT046,1764.0
FDG04,OUT046,2992.0
FDM32,OUT027,2946.25
FDM09,OUT013,2762.75
FDZ47,OUT013,1659.75
FDM40,OUT027,3707.0
FDY48,OUT017,1754.0
NCM30,OUT045,619.0
FDX36,OUT010,1666.25
DRF03,OUT017,755.75
FDN51,OUT049,4249.75
FDM57,OUT049,1509.5
FDB35,OUT049,1655.75
FDY13,OUT027,2731.5
FDA37,OUT017,2167.25
NCX53,OUT017,2355.75
FDD59,OUT018,1082.0
FDX10,OUT019,-1260.75
FDC03,OUT018,2867.0
FDW43,OUT035,3773.25
FDW10,OUT046,2795.5
FDY14,OUT027,5598.25
FDV43,OUT045,687.25
FDO40,OUT013,2437.5
FDP46,OUT027,2923.5
NCE43,OUT019,734.5
FDD05,OUT035,2081.5
FDJ60,OUT010,760.25
DRE27,OUT018,1236.25
FDO11,OUT035,4157.5
DRG11,OUT027,3158.25
FDK33,OUT010,1508.5
DRM23,OUT045,2601.25
FDJ02,OUT027,3836.75
NCZ05,OUT045,1591.5
NCL30,OUT013,2028.5
FDZ19,OUT018,2488.5
FDM45,OUT049,2073.5
FDO36,OUT046,2854.5
NCK31,OUT045,765.0
DRJ37,OUT045,2362.25
FDP24,OUT018,1642.0
FDF46,OUT013,1876.5
FDX46,OUT019,-887.0
NCL18,OUT045,2941.25
FDJ26,OUT013,3433.5
FDJ07,OUT045,1799.0
FDY15,OUT013,2510.0
DRG01,OUT045,1143.25
FDF58,OUT045,1018.0
FDZ14,OUT019,97.5
FDP31,OUT049,1186.0
FDH45,OUT013,778.75
FDA09,OUT010,913.25
FDW31,OUT035,3342.25
FDA57,OUT046,708.0
NCE55,OUT035,2905.75
FDC17,OUT019,1487.5
FDC59,OUT013,1137.75
FDA22,OUT013,2699.25
FDK52,OUT035,3695.0
NCM26,OUT046,2417.75
NCT53,OUT035,2772.75
FDW45,OUT018,2106.0
NCI18,OUT035,3650.0
FDE38,OUT018,2345.0
FDF08,OUT019,-414.25
FDY58,OUT010,1726.25
FDF58,OUT019,-826.5
FDX39,OUT017,3476.0
FDB44,OUT049,3457.75
FDF28,OUT013,2100.0
FDE39,OUT013,1924.5
FDT37,OUT018,3726.5
FDZ45,OUT017,3257.25
FDO40,OUT035,2559.0
FDM57,OUT027,2876.5
DRG36,OUT017,2807.75
FDY36,OUT010,-716.75
DRL60,OUT027,3863.25
FDS25,OUT019,-117.5
DRF49,OUT027,3233.5
FDP16,OUT045,3816.0
FDS60,OUT049,2981.25
FDU15,OUT027,2153.25
FDK43,OUT046,2046.75
FDN25,OUT046,1017.5
FDE53,OUT049,1801.25
FDB22,OUT013,2500.75
FDE39,OUT017,2034.5
FDX35,OUT035,3777.0
NCG54,OUT049,2763.75
FDH27,OUT035,2477.5
NCK42,OUT013,3431.5
FDS25,OUT049,1871.5
FDI10,OUT018,2505.25
FDU35,OUT035,1766.25
FDI04,OUT017,3298.0
DRK23,OUT035,4103.75
FDB53,OUT019,421.5
FDY02,OUT049,4265.75
FDM60,OUT035,879.0
NCJ31,OUT010,1775.25
DRP35,OUT017,2103.5
NCQ30,OUT018,1672.75
DRL11,OUT010,598.25
FDU01,OUT013,3018.25
FDR39,OUT035,3005.0
FDO08,OUT046,2683.75
FDC02,OUT045,4047.25
NCZ29,OUT035,2154.5
FDF29,OUT010,240.25
FDZ23,OUT017,3114.75
NCU53,OUT018,2325.5
NCW30,OUT013,4097.5
NCM26,OUT027,3897.75
FDV50,OUT027,3399.0
FDW15,OUT049,2478.25
FDI35,OUT027,4358.25
FDO11,OUT017,4091.5
FDN48,OUT046,1499.0
NCA17,OUT049,2461.75
NCN54,OUT013,1303.0
FDP22,OUT013,894.25
NCB54,OUT035,2146.0
FDD08,OUT045,590.25
DRM48,OUT010,-1343.5
FDG41,OUT027,3264.0
FDE44,OUT027,2236.0
FDE26,OUT035,2440.0
NCS38,OUT013,1843.5
NCJ54,OUT018,3360.75
FDI40,OUT019,-296.5
FDN45,OUT018,3253.5
FDU43,OUT046,3830.5
FDI04,OUT010,1250.25
NCC07,OUT018,1396.0
NCC07,OUT019,-222.75
NCD18,OUT045,3557.75
FDU55,OUT035,4234.0
FDX59,OUT035,757.75
FDR52,OUT049,3162.5
NCP17,OUT013,1054.0
FDQ32,OUT045,1937.25
NCT17,OUT049,3061.0
FDO10,OUT049,1115.75
FDE32,OUT049,725.0
FDN44,OUT045,2464.75
FDH02,OUT035,1644.5
FDK60,OUT013,1659.5
FDS24,OUT019,-453.5
FDL03,OUT010,1280.75
FDB46,OUT027,4850.25
FDO48,OUT049,3671.75
FDZ39,OUT049,1816.75
FDT02,OUT027,2076.75
FDC50,OUT013,1541.25
FDP39,OUT035,1004.25
DRG15,OUT018,699.5
FDP10,OUT018,1380.0
FDF53,OUT027,4374.25
FDN34,OUT045,2688.25
FDK02,OUT045,1855.25
FDC23,OUT045,2746.25
FDJ10,OUT019,346.5
FDE53,OUT035,1881.25
FDR25,OUT035,4367.5
FDW50,OUT046,2633.5
FDS09,OUT049,995.0
FDW49,OUT010,897.75
FDU51,OUT046,2867.0
FDF28,OUT018,1792.5
NCY30,OUT018,2557.0
FDD44,OUT045,4066.5
FDX09,OUT017,2923.5
NCF30,OUT013,1999.5
FDZ50,OUT019,1076.25
FDW37,OUT013,1494.5
FDD11,OUT049,4124.5
DRH39,OUT018,927.5
FDA36,OUT049,3043.75
NCG43,OUT049,1558.5
FDF02,OUT035,1803.25
FDP57,OUT027,3098.5
NCE42,OUT017,3754.75
NCR38,OUT027,5400.5
FDP03,OUT019,147.25
FDO51,OUT035,914.25
NCQ42,OUT046,2032.5
NCM41,OUT046,1456.25
FDH48,OUT027,2834.0
DRF60,OUT046,3725.25
FDJ27,OUT035,1803.75
FDQ14,OUT013,2439.0
FDN27,OUT017,2022.5
NCQ02,OUT046,2983.0
FDJ33,OUT049,2135.75
FDP07,OUT027,4551.0
DRE01,OUT049,3862.25
FDU36,OUT045,1555.25
FDL28,OUT017,3763.75
NCX53,OUT046,2238.25
FDZ39,OUT013,1755.25
NCP42,OUT013,3117.75
FDJ14,OUT035,1516.25
FDK04,OUT049,1024.5
NCC19,OUT017,3154.75
FDS09,OUT018,625.75
FDZ02,OUT046,1663.0
FDD35,OUT018,1682.5
NCY42,OUT017,2395.25
FDB05,OUT045,3832.25
FDF20,OUT035,3251.25
NCO41,OUT018,1282.5
FDC40,OUT027,2788.0
FDV58,OUT045,3040.75
FDZ57,OUT045,2059.0
DRM35,OUT046,2833.25
DRN36,OUT018,1234.75
FDQ13,OUT046,1385.0
DRO35,OUT010,-66.5
NCD43,OUT035,1821.25
FDA51,OUT018,1574.0
NCX17,OUT027,5090.25
NCZ17,OUT049,737.25
FDR11,OUT027,4011.5
FDW34,OUT049,3946.0
FDN50,OUT017,1656.0
FDS09,OUT046,879.25
FDS48,OUT018,2141.0
FDL44,OUT049,2703.0
DRF48,OUT018,2691.5
FDA14,OUT018,2100.75
NCD30,OUT049,1637.5
FDI16,OUT017,984.0
NCG06,OUT035,4206.25
DRZ24,OUT035,2057.75
NCS17,OUT045,1433.0
FDB37,OUT045,3793.0
FDE10,OUT035,2265.0
FDC57,OUT045,3013.75
FDM12,OUT018,2744.0
FDE24,OUT049,2331.75
FDW22,OUT045,3463.25
DRD01,OUT027,2365.25
NCZ18,OUT027,5394.0
FDN49,OUT045,649.0
FDR22,OUT035,2016.25
FDV08,OUT019,-1129.5
FDY39,OUT046,2994.25
FDV36,OUT049,2120.0
FDO60,OUT045,698.0
FDU04,OUT027,3430.75
FDR20,OUT027,2290.0
FDW19,OUT019,-69.0
FDU40,OUT049,3181.5
FDK15,OUT045,1500.25
DRF15,OUT035,2554.75
FDQ25,OUT017,2919.25
FDI48,OUT019,-975.5
FDS49,OUT046,1255.75
FDV22,OUT046,2572.0
NCV42,OUT046,1745.25
FDX26,OUT046,2916.75
FDI33,OUT018,1188.75
FDZ14,OUT049,2089.75
FDG10,OUT013,1028.5
FDM38,OUT018,610.0
FDG26,OUT027,5499.25
FDH46,OUT035,1837.25
FDN13,OUT018,1307.0
FDU57,OUT035,2570.5
NCI06,OUT046,2831.75
FDM38,OUT045,848.0
NCG42,OUT010,125.5
FDL39,OUT045,2832.0
FDT31,OUT019,1156.0
FDV59,OUT013,3471.0
FDB49,OUT035,1822.75
FDD58,OUT049,1737.75
DRN59,OUT046,745.25
FDX48,OUT049,2589.25
FDQ11,OUT049,4171.25
FDY12,OUT049,993.25
FDQ11,OUT045,4026.5
DRI11,OUT017,1961.5
FDY32,OUT027,4029.25
FDS51,OUT045,942.25
FDR19,OUT010,376.5
DRB13,OUT018,2780.25
FDS21,OUT035,1226.0
FDQ40,OUT045,2781.75
NCE55,OUT013,2784.25
FDX43,OUT027,4074.0
FDS12,OUT049,2081.0
DRK01,OUT027,2965.75
FDN25,OUT017,1069.5
FDB60,OUT046,3106.0
FDQ13,OUT017,1480.75
DRK13,OUT045,3020.5
DRF25,OUT018,326.25
NCD42,OUT019,-1233.0
FDW25,OUT045,1322.0
NCV29,OUT027,4286.0
NCK42,OUT035,3528.25
DRJ13,OUT027,3958.0
DRD15,OUT017,3765.25
FDM27,OUT045,2437.5
FDZ50,OUT018,2691.25
FDC04,OUT046,3835.75
FDF50,OUT049,3229.5
FDP15,OUT045,3993.25
FDK46,OUT035,4238.25
FDZ56,OUT018,2420.75
FDY60,OUT049,2451.75
FDB10,OUT035,3889.5
FDR57,OUT045,2469.25
FDU58,OUT049,3121.5
FDH02,OUT046,1498.0
FDP48,OUT013,2977.0
FDI46,OUT035,4122.75
FDW56,OUT013,3095.5
NCM19,OUT010,-115.75
FDS50,OUT027,4953.5
FDK24,OUT013,773.0
FDO36,OUT017,2963.5
FDK45,OUT027,3304.5
NCL05,OUT045,668.75
FDL32,OUT018,1566.75
FDA28,OUT049,2162.0
FDY36,OUT018,959.25
FDP32,OUT018,1759.0
FDL50,OUT046,2024.75
DRC24,OUT049,2509.5
NCS18,OUT017,1811.5
FDD16,OUT017,1339.25
NCV18,OUT013,1374.0
FDX07,OUT046,2972.25
NCZ05,OUT027,3105.75
NCI31,OUT013,625.0
FDK14,OUT049,1462.75
NCR06,OUT045,648.0
NCF54,OUT049,2825.0
DRG23,OUT010,457.75
FDD53,OUT046,741.0
NCM31,OUT027,3656.0
FDT16,OUT017,4281.0
FDR40,OUT035,1496.5
DRG25,OUT017,3031.25
FDT10,OUT035,1187.75
FDY32,OUT013,2620.5
FDN50,OUT035,1706.5
FDZ35,OUT019,-151.5
NCP54,OUT045,1867.75
NCD07,OUT035,1923.5
FDS02,OUT018,2906.75
DRN59,OUT018,515.5
DRB24,OUT013,2508.5
FDP37,OUT027,3453.75
DRB01,OUT018,2722.5
FDR47,OUT046,3095.0
NCM31,OUT010,314.75
NCF06,OUT027,5522.25
NCV17,OUT027,3517.75
FDS10,OUT049,2942.0
FDN52,OUT035,1585.75
FDZ48,OUT013,1847.0
FDJ48,OUT049,4027.25
DRB13,OUT027,4513.5
FDV59,OUT017,3542.0
FDL32,OUT035,1958.5
FDZ12,OUT035,2405.75
NCR06,OUT027,2143.0
FDP51,OUT017,2058.25
FDY22,OUT013,2319.25
FDZ38,OUT049,2826.75
NCO54,OUT035,1037.25
FDR23,OUT035,2921.25
FDM38,OUT049,1043.0
FDS25,OUT013,1861.25
FDZ22,OUT013,1402.0
FDZ20,OUT019,2137.5
FDD45,OUT010,-399.0
FDN03,OUT049,4084.5
NCW30,OUT046,4072.75
FDY24,OUT027,2399.0
FDJ26,OUT019,1488.0
FDM15,OUT049,2586.75
NCW54,OUT027,2372.0
FDA23,OUT045,1561.75
FDA39,OUT019,-1192.75
FDZ12,OUT017,2395.5
NCB42,OUT046,1850.5
FDL16,OUT046,752.5
FDO24,OUT019,687.75
NCP42,OUT046,3052.75
FDR19,OUT018,2085.0
DRL01,OUT045,3641.5
FDV37,OUT046,3190.0
FDI41,OUT010,467.5
FDF58,OUT049,1144.25
NCF43,OUT018,1968.75
FDN02,OUT049,3354.0
NCP41,OUT035,1864.25
NCY17,OUT027,2161.0
FDL58,OUT027,5672.0
NCA30,OUT027,4386.25
FDE46,OUT018,2137.5
FDY38,OUT035,3825.75
NCH29,OUT027,2985.25
FDO20,OUT045,3956.75
FDP44,OUT018,1420.5
FDM02,OUT027,2936.5
FDJ14,OUT027,2800.25
FDH04,OUT010,-403.0
DRK23,OUT046,3978.0
NCW05,OUT046,1663.75
FDF12,OUT049,2435.75
FDL51,OUT019,1518.0
FDN03,OUT018,3721.75
DRJ37,OUT049,2482.25
FDM12,OUT019,1131.75
FDA16,OUT045,3455.25
NCB07,OUT017,3184.75
NCI17,OUT019,-401.0
FDR51,OUT046,2393.75
FDJ55,OUT045,3549.5
NCZ17,OUT013,661.75
FDU25,OUT013,1028.0
NCG18,OUT045,1592.5
DRM11,OUT017,4185.75
FDH16,OUT035,1635.25
FDZ04,OUT018,751.75
NCX53,OUT035,2404.75
FDX38,OUT027,2323.0
FDX09,OUT046,2815.25
NCW05,OUT018,1402.5
NCS41,OUT017,3010.0
FDI26,OUT046,2837.25
NCZ41,OUT027,3441.0
NCK06,OUT046,1960.75
FDX23,OUT027,3022.25
NCA42,OUT046,2496.25
FDC20,OUT049,1010.5
DRC49,OUT018,2004.5
FDX01,OUT013,1924.5
FDC08,OUT045,3539.0
FDC02,OUT017,4183.0
FDK10,OUT045,2831.5
DRC24,OUT013,2463.5
FDW16,OUT019,-348.75
NCU06,OUT018,3312.25
DRA59,OUT045,2867.25
FDR24,OUT019,-391.25
DRL35,OUT018,456.25
FDA49,OUT013,1433.5
NCC55,OUT046,601.25
DRD24,OUT019,387.0
NCE55,OUT049,2859.5
FDT33,OUT045,2678.75
NCT53,OUT013,2624.5
FDS26,OUT046,4094.25
FDL22,OUT018,1211.5
FDP44,OUT017,1823.75
FDC52,OUT018,2169.25
FDI53,OUT010,644.25
FDZ23,OUT046,3008.0
NCT18,OUT013,2904.25
FDR13,OUT046,1929.75
FDB09,OUT010,86.75
FDZ60,OUT013,1762.5
FDB11,OUT046,3570.25
FDC10,OUT018,1687.25
FDW56,OUT035,3221.75
FDK14,OUT027,2834.5
DRE27,OUT027,2966.5
FDA38,OUT017,3924.5
FDT11,OUT045,2984.25
FDP15,OUT035,4196.75
FDV27,OUT035,1619.5
FDS36,OUT027,3251.75
FDY40,OUT027,2292.5
NCF19,OUT049,917.5
FDF53,OUT045,2857.5
FDS14,OUT027,3949.0
FDE56,OUT046,1062.25
FDZ19,OUT035,2964.25
FDZ46,OUT013,1836.0
FDR16,OUT046,3403.5
FDG29,OUT018,438.0
NCE30,OUT017,3456.5
FDZ40,OUT046,892.5
FDG58,OUT018,2237.75
DRH03,OUT013,1555.5
FDZ47,OUT045,1568.75
FDV04,OUT018,2253.25
FDZ10,OUT018,1749.0
FDG46,OUT017,1978.5
NCF07,OUT045,1521.25
FDY44,OUT035,3286.0
FDB21,OUT013,3840.0
FDS20,OUT035,3047.5
FDS49,OUT049,1393.25
FDX55,OUT027,4927.5
NCQ02,OUT018,2677.0
FDR25,OUT013,4224.25
DRG39,OUT045,819.75
FDB46,OUT046,3412.0
NCC30,OUT018,2551.5
FDE58,OUT035,2066.75
