Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDC17,12.15,0,0.015460726,211.8928,OUT046,2,0,1,5890.9984,16,Food,0.9222899068859032,8
FDF34,9.3,2,0.02346559,197.6084,OUT010,2,2,0,595.2252,15,Food,1.5560143568951044,0
FDO22,13.5,2,0.017932223,78.796,OUT018,1,2,2,239.688,4,Food,0.9295243005163074,3
FDT52,9.695,2,0.047420609,246.0144,OUT035,2,1,1,4165.2448,9,Food,0.9221155151451067,6
FDR24,17.35,2,0.062547321,88.383,OUT027,1,2,3,2067.309,28,Food,0.9178236873663179,5
FDP08,20.5,2,0.112410046,192.2478,OUT046,2,0,1,3874.956,16,Food,0.9215068534400411,8
FDF39,14.85,2,0.019511288,262.591,OUT046,2,0,1,4996.829,16,Food,0.9332131315643746,8
NCQ06,13.0,Non-Edible,0.041789718,256.1014,OUT013,0,2,1,2550.014,26,Non-Consumable,0.9215224012481297,1
FDR04,7.075,0,0.022548195,95.7068,OUT013,0,2,1,583.2408,26,Food,0.9327071926282705,1
FDQ32,17.85,2,0.046599684,125.1388,OUT035,2,1,1,1981.4208,9,Food,0.9221155236008626,6
DRD15,10.6,0,0.095064731,232.4642,OUT010,2,2,0,697.0926,15,Drinks,1.4641166682924238,0
FDB02,9.695,2,0.029283081,175.137,OUT018,1,2,2,3705.177,4,Food,1.003139546955696,3
NCS18,12.65,Non-Edible,0.042383069,108.0938,OUT018,1,2,2,1607.907,4,Non-Consumable,1.0031395277670314,3
NCS30,5.945,Non-Edible,0.155706798,127.9652,OUT010,2,2,0,645.826,15,Non-Consumable,1.562745962786071,0
FDN15,17.5,0,0.016767995,141.418,OUT045,2,1,1,1957.452,11,Food,0.8732022144689726,7
NCL31,7.39,Non-Edible,0.120961347,143.847,OUT017,2,1,1,4866.998,6,Non-Consumable,0.9275067623515872,2
FDV31,9.8,0,0.178622919,177.937,OUT010,2,2,0,176.437,15,Food,1.5620074736935954,0
FDF38,11.8,2,0.02633607,40.6138,OUT013,0,2,1,406.138,26,Food,0.998238342946949,1
DRK59,8.895,0,0.126287542,235.5616,OUT010,2,2,0,468.7232,15,Drinks,1.6070912123598369,0
DRJ24,11.8,0,0.11350542,186.8924,OUT049,1,0,1,2961.4784,14,Drinks,0.8760887598025038,9
FDW51,6.155,2,0.094201477,213.356,OUT027,1,2,3,6817.792,28,Food,0.9251308200455365,5
FDN49,17.25,2,0.125224466,41.248,OUT046,2,0,1,679.116,16,Food,0.9296326014922601,8
FDE20,11.35,2,0.005561798,168.379,OUT017,2,1,1,3225.801,6,Food,1.004720796655831,2
FDV38,19.25,0,0.101980245,54.3956,OUT045,2,1,1,873.5296,11,Food,0.8765027679272944,7
FDH60,19.7,2,0.081193712,198.411,OUT017,2,1,1,2553.343,6,Food,0.9549373515632383,2
NCD55,14.0,Non-Edible,0.024369007,40.2454,OUT049,1,0,1,922.7988,14,Non-Consumable,0.9310779233260877,9
FDU13,8.355,0,0.188619537,146.4418,OUT017,2,1,1,3089.9778,6,Food,0.8762942014709044,2
FDZ07,15.1,2,0.094037291,62.3194,OUT049,1,0,1,495.3552,14,Food,0.884807828493942,9
FDY13,12.1,0,0.030188505,77.367,OUT045,2,1,1,612.536,11,Food,0.9241603394836142,7
FDP56,8.185,0,0.046578409,48.6692,OUT045,2,1,1,1182.4608,11,Food,0.9241603488714476,7
DRA59,8.27,2,0.223985293,186.2924,OUT019,2,0,0,555.2772,28,Drinks,1.526597781330521,4
FDY40,15.5,2,0.085763562,49.0692,OUT013,0,2,1,295.6152,26,Food,0.8831065623873823,1
FDW40,14.0,2,0.105145451,144.2812,OUT046,2,0,1,4844.3608,16,Food,0.8710305846963097,8
NCW17,18.0,Non-Edible,0.019382568,129.3994,OUT035,2,1,1,3340.9844,9,Non-Consumable,0.9131577269147031,6
DRN37,9.6,0,0.0908604728,166.5158,OUT049,1,0,1,3509.4318,14,Drinks,0.8333333333333333,9
FDZ19,6.425,0,0.093002339,177.7712,OUT027,1,2,3,4921.5936,28,Food,0.925130813080714,5
FDW34,9.6,0,0.035549527,244.117,OUT013,0,2,1,5346.374,26,Food,0.8706939439619471,1
FDC28,7.905,0,0.054720642,107.8254,OUT027,1,2,3,2387.5588,28,Food,0.9558982262822651,5
FDB29,16.7,2,0.052708138,114.7176,OUT017,2,1,1,2404.8696,6,Food,1.004720894399215,2
FDE26,9.3,0,0.089144149,144.9786,OUT049,1,0,1,1011.3502,14,Food,0.8760887590235167,9
FDG45,8.1,0,0.128011859,210.9902,OUT035,2,1,1,6371.706,9,Food,1.0109515031891445,6
NCC18,19.1,Non-Edible,0.178272728,172.4422,OUT017,2,1,1,1551.9798,6,Non-Consumable,0.876294202307747,2
NCU54,8.88,Non-Edible,0.099024124,208.527,OUT018,1,2,2,3145.905,4,Non-Consumable,0.9334195362676679,3
FDF26,6.825,2,0.046898544,153.7998,OUT017,2,1,1,922.7988,6,Food,0.9348909793128227,2
FDX52,11.5,2,0.041994624,194.782,OUT035,2,1,1,3475.476,9,Food,0.9221155187957703,6
FDR04,7.075,0,0.022694623,98.8068,OUT017,2,1,1,2527.3768,6,Food,0.9387641940335791,2
NCP06,20.7,Non-Edible,0.039467795,151.7366,OUT017,2,1,1,604.5464,6,Non-Consumable,0.9348909742075825,2
FDN25,7.895,2,0.061270647,56.7588,OUT049,1,0,1,343.5528,14,Food,0.9237238360536707,9
NCH42,6.86,Non-Edible,0.036686158,229.601,OUT018,1,2,2,2526.711,4,Non-Consumable,0.8782920749272182,3
FDO46,9.6,2,0.014200671,187.1872,OUT013,0,2,1,3214.4824,26,Food,0.9328773963838691,1
NCG54,12.1,Non-Edible,0.079806266,172.1106,OUT046,2,0,1,3422.212,16,Non-Consumable,0.9990697472460142,8
FDU07,11.1,0,0.059797172,151.8366,OUT013,0,2,1,1057.9562,26,Food,0.9215224046124367,1
DRJ11,9.5,0,0.0725502247777777,190.9872,OUT045,2,1,1,3025.3952,11,Drinks,0.8181818181818175,7
FDH10,21.0,0,0.049381666,193.0478,OUT049,1,0,1,1549.9824,14,Food,0.8760887676912754,9
FDN56,5.46,2,0.107057186,144.9786,OUT046,2,0,1,2022.7004,16,Food,0.874728789362621,8
FDY56,16.35,2,0.109274313,225.3062,OUT019,2,0,0,677.1186,28,Food,1.531537204537496,4
NCQ53,17.6,Non-Edible,0.018889593,236.259,OUT013,0,2,1,4727.18,26,Non-Consumable,0.9982383342863987,1
NCN54,20.35,Non-Edible,0.021369722,75.8328,OUT045,2,1,1,154.4656,11,Non-Consumable,0.9241603525418972,7
NCC43,7.39,Non-Edible,0.092927148,249.5066,OUT049,1,0,1,4267.1122,14,Non-Consumable,0.9262527935577463,9
FDB35,12.3,2,0.113139486,92.9804,OUT019,2,0,0,183.7608,28,Food,1.53153720365986,4
FDX33,9.195,2,0.117387066,160.2578,OUT013,0,2,1,4492.8184,26,Food,0.9982383446350575,1
NCT06,17.1,Non-Edible,0.038730229,166.2842,OUT035,2,1,1,4807.7418,9,Non-Consumable,0.925090311535582,6
FDM50,13.0,2,0.030211742,59.322,OUT018,1,2,2,539.298,4,Food,1.0249511591980696,3
FDC37,15.5,0,0.032924463,107.2938,OUT049,1,0,1,2143.876,14,Food,0.8760887679272106,9
NCT54,8.695,Non-Edible,0.120022543,94.8094,OUT018,1,2,2,1428.141,4,Non-Consumable,1.0156787831921126,3
FDG34,11.5,2,0.037388493,107.8254,OUT027,1,2,3,1410.8302,28,Food,0.9285276914953964,5
NCW54,7.5,Non-Edible,0.096413261,55.3588,OUT046,2,0,1,1030.6584,16,Non-Consumable,1.0197993736131097,8
FDZ46,7.485,0,0.069405301,112.1228,OUT018,1,2,2,1105.228,4,Food,1.003139538162406,3
NCK19,9.8,Non-Edible,0.090649107,194.3478,OUT045,2,1,1,4649.9472,11,Non-Consumable,0.9315179282641716,7
NCQ05,11.395,Non-Edible,0.021649904,150.8708,OUT045,2,1,1,4363.6532,11,Non-Consumable,0.9141112464386449,7
NCE54,20.7,Non-Edible,0.02689477,76.7354,OUT035,2,1,1,2482.7682,9,Non-Consumable,0.9250903204331483,6
FDH17,16.2,2,0.016679232,96.3726,OUT049,1,0,1,2740.4328,14,Food,0.9237238435491986,9
FDB23,19.2,2,0.00978492,225.9062,OUT019,2,0,0,451.4124,28,Food,1.5260667637786451,4
DRL49,13.15,0,0.056429024,144.2812,OUT046,2,0,1,1282.3308,16,Drinks,0.874728789856475,8
FDT03,21.25,0,0.009998763,182.3608,OUT046,2,0,1,551.2824,16,Food,0.8747288212954022,8
FDW59,13.15,0,0.020757926,84.3566,OUT045,2,1,1,761.0094,11,Food,0.9261984174325935,7
NCB18,19.6,Non-Edible,0.041374909,89.2514,OUT045,2,1,1,1416.8224,11,Non-Consumable,0.8765027715438728,7
FDI22,12.6,0,0.096756649,208.7612,OUT017,2,1,1,5226.53,6,Food,0.8796766140041758,2
FDZ50,12.8,2,0.079523619,181.7608,OUT017,2,1,1,4961.5416,6,Food,0.8759574897683723,2
FDS14,7.285,0,0.048590783,155.1288,OUT017,2,1,1,1414.1592,6,Food,0.9,2
NCN19,13.1,Non-Edible,0.012167988,190.253,OUT017,2,1,1,4174.566,6,Non-Consumable,0.9300661820977145,2
FDG46,8.63,2,0.032976399,114.6518,OUT045,2,1,1,2846.295,11,Food,0.876502767354689,7
FDS04,10.195,2,0.147492524,141.5838,OUT017,2,1,1,1685.8056,6,Food,0.9387642041889513,2
FDM58,16.85,2,0.0591701573333333,110.0544,OUT049,1,0,1,2572.6512,14,Food,0.7499999999999997,9
FDB60,9.3,0,0.028566433,193.0136,OUT049,1,0,1,4860.34,14,Food,0.8760887486470259,9
FDH28,15.85,2,0.110479217,36.7506,OUT018,1,2,2,531.3084,4,Food,0.874578797218128,3
NCU53,5.485,Non-Edible,0.042838514,163.7842,OUT045,2,1,1,1657.842,11,Non-Consumable,0.9344170188133769,7
FDL44,18.25,0,0.012264903,162.8894,OUT013,0,2,1,3397.5774,26,Food,0.9215223952542119,1
FDI22,12.6,0,0.096132367,208.9612,OUT013,0,2,1,4181.224,26,Food,0.8740008668424096,1
DRM37,15.35,0,0.168780127,197.8768,OUT019,2,0,0,197.0768,28,Drinks,1.5259974705724002,4
FDX40,12.85,0,0.099193899,38.1164,OUT045,2,1,1,656.4788,11,Food,0.8731863763766503,7
DRG15,6.13,0,0.076721393,59.4536,OUT035,2,1,1,2021.3688,9,Drinks,1.0144807747184514,6
FDV19,14.85,2,0.06173052,159.1578,OUT019,2,0,0,160.4578,28,Food,1.531537195151522,4
DRF01,5.655,0,0.174934513,145.0102,OUT013,0,2,1,1895.5326,26,Drinks,0.8707097273271787,1
NCV54,11.1,Non-Edible,0.0345396278,119.1124,OUT046,2,0,1,1303.6364,16,Non-Consumable,0.9090909090909091,8
FDO21,11.6,2,0.009802791,223.0404,OUT018,1,2,2,1125.202,4,Food,0.9260469215297605,3
FDA40,16.0,2,0.09942555,87.0856,OUT049,1,0,1,527.3136,14,Food,0.9347150111864982,9
FDE59,12.15,0,0.062384659,34.6532,OUT049,1,0,1,719.064,14,Food,0.931077939630143,9
FDX47,6.55,2,0.034745307,158.8288,OUT018,1,2,2,4399.6064,4,Food,0.8782920763625811,3
FDW34,9.6,0,0.035579135,244.417,OUT046,2,0,1,1944.136,16,Food,0.8714191155315386,8
NCM30,19.1,Non-Edible,0.067569539,43.0796,OUT018,1,2,2,619.194,4,Non-Consumable,0.9260469369497648,3
FDA02,14.0,2,0.029697925,143.0786,OUT013,0,2,1,3178.5292,26,Food,0.8740008776700249,1
FDV19,14.85,2,0.03525037,160.9578,OUT035,2,1,1,2246.4092,9,Food,0.8745633893551094,6
FDT48,4.92,0,0.045916788,198.8084,OUT013,0,2,1,2976.126,26,Food,1.0635666887305502,1
FDD09,13.5,0,0.021539999,182.4976,OUT045,2,1,1,1629.8784,11,Food,0.9348486527680121,7
FDZ25,15.7,2,0.027673055,169.279,OUT045,2,1,1,3735.138,11,Food,1.0136096005061725,7
NCE19,8.97,Non-Edible,0.092997032,55.2956,OUT035,2,1,1,873.5296,9,Non-Consumable,0.8745633876835431,6
DRE25,15.35,0,0.073283193,91.812,OUT046,2,0,1,1771.028,16,Drinks,0.9222899151485779,8
FDC14,14.5,2,0.041049322,41.2454,OUT027,1,2,3,1342.2528,28,Food,0.8675537246314813,5
FDO15,16.75,2,0.008525061,72.5038,OUT027,1,2,3,2512.7292,28,Food,0.8704929033535558,5
FDC46,17.7,0,0.117201696,184.0266,OUT017,2,1,1,2397.5458,6,Food,0.9348909859498448,2
NCX42,6.36,Non-Edible,0.005977465,163.3526,OUT035,2,1,1,2631.2416,9,Non-Consumable,0.9221155218554786,6
FDK52,18.25,0,0.0747262132,225.3062,OUT027,1,2,3,4288.4178,28,Food,0.8333333333333334,5
FDD04,16.0,0,0.157528118,142.9154,OUT019,2,0,0,141.8154,28,Food,1.6192315953773657,4
FDF12,8.235,0,0.082427854,149.3076,OUT046,2,0,1,2808.3444,16,Food,0.9990697458560319,8
NCL41,12.35,Non-Edible,0.041802518,34.8216,OUT049,1,0,1,311.5944,14,Non-Consumable,0.9237238364385153,9
NCW41,18.0,Non-Edible,0.015450376,158.9604,OUT046,2,0,1,1584.604,16,Non-Consumable,0.9266459276584718,8
FDO60,20.0,0,0.057527544,43.1086,OUT010,2,2,0,89.2172,15,Food,1.5624609157686784,0
FDZ55,6.055,0,0.025512207,159.692,OUT018,1,2,2,5592.72,4,Food,1.0031395482862342,3
FDZ59,6.63,2,0.174110803,166.85,OUT010,2,2,0,499.35,15,Food,1.4641166673551202,0
FDO24,11.1,0,0.175362333,158.9604,OUT027,1,2,3,4436.8912,28,Food,0.9554465161349849,5
FDW14,8.3,2,0.038367194,87.1198,OUT018,1,2,2,959.4178,4,Food,1.0156787683306716,3
FDD40,20.25,2,0.014781046,193.8162,OUT013,0,2,1,3463.4916,26,Food,0.9288589890045598,1
FDJ38,8.6,2,0.040268044,191.453,OUT049,1,0,1,1707.777,14,Food,0.9257609303831158,9
NCO54,19.5,Non-Edible,0.014355033,55.4614,OUT017,2,1,1,552.614,6,Non-Consumable,0.8796766248752699,2
FDJ10,5.095,2,0.129766301,141.6838,OUT045,2,1,1,3231.1274,11,Food,0.8765027645939859,7
FDK27,11.0,0,0.008997141,119.9756,OUT017,2,1,1,1938.8096,6,Food,0.9275067575447845,2
FDR09,18.25,0,0.07784544,260.5962,OUT049,1,0,1,3884.943,14,Food,0.8760887640037952,9
FDO60,20.0,0,0.0331366942222222,43.4086,OUT018,1,2,2,401.4774,4,Food,0.8999999999999995,3
FDX50,20.1,0,0.074265816,109.5228,OUT027,1,2,3,3757.7752,28,Food,0.870492883901133,5
FDR44,6.11,2,0.102422487,131.4968,OUT027,1,2,3,1565.9616,28,Food,1.0066596044229423,5
FDD17,7.5,0,0.032811503,239.6906,OUT017,2,1,1,2614.5966,6,Food,0.8763482122839572,2
FDI60,7.22,2,0.038477325,62.951,OUT018,1,2,2,1138.518,4,Food,0.9334195408399992,3
FDH31,12.0,2,0.020411155,98.6042,OUT046,2,0,1,1091.2462,16,Food,1.0986197429813618,8
FDL50,12.15,2,0.042552418,123.5046,OUT017,2,1,1,1743.0644,6,Food,1.0045602792570822,2
FDO21,11.6,2,0.009818244,223.1404,OUT017,2,1,1,5175.9292,6,Food,0.927506730586018,2
FDW12,8.315,2,0.035572183,144.4444,OUT046,2,0,1,2902.888,16,Food,0.8717753211285522,8
FDT15,12.15,2,0.04274788,183.695,OUT049,1,0,1,2929.52,14,Food,0.8760887574512508,9
FDV25,5.905,0,0.04572322,222.1456,OUT049,1,0,1,5747.1856,14,Food,0.9264873160950616,9
DRH13,8.575,0,0.023934398,105.828,OUT045,2,1,1,958.752,11,Drinks,0.9241603444690916,7
FDG21,17.35,2,0.146527359,147.905,OUT049,1,0,1,2247.075,14,Food,0.9189139469334734,9
NCI55,18.6,Non-Edible,0.012651172,123.1414,OUT035,2,1,1,2314.9866,9,Non-Consumable,0.998880834025338,6
NCO06,19.25,Non-Edible,0.107507291,34.8558,OUT027,1,2,3,441.4254,28,Non-Consumable,0.9251308140435158,5
FDR27,15.1,2,0.096295326,133.4942,OUT045,2,1,1,1457.4362,11,Food,0.876502765822216,7
FDA22,7.435,0,0.0815067251111111,167.5158,OUT027,1,2,3,4345.0108,28,Food,0.8999999999999999,5
FDS03,7.825,0,0.079613553,65.0826,OUT035,2,1,1,1162.4868,9,Food,0.8745633899234887,6
FDZ12,9.17,0,0.103398309,143.947,OUT018,1,2,2,2576.646,4,Food,0.9428480104810055,3
FDJ20,20.7,2,0.16767231,124.2388,OUT010,2,2,0,247.6776,15,Food,1.4641166649298547,0
FDV09,12.1,0,0.020551458,146.6734,OUT013,0,2,1,2227.101,26,Food,0.8740008736411766,1
FDW09,13.65,2,0.025961116,80.4302,OUT049,1,0,1,316.9208,14,Food,0.9310779490860372,9
FDS36,8.38,2,0.046960237,111.857,OUT049,1,0,1,2966.139,14,Food,1.0006230290528584,9
FDY19,19.75,0,0.041533438,119.8466,OUT018,1,2,2,2239.0854,4,Food,0.9334195323373166,3
DRC49,8.67,0,0.065436581,142.9128,OUT046,2,0,1,2013.3792,16,Drinks,0.9222899183981654,8
FDN12,15.6,0,0.08126841,110.2544,OUT045,2,1,1,1789.6704,11,Food,0.935377167369588,7
FDJ03,12.35,2,0.072689818,48.7692,OUT018,1,2,2,788.3072,4,Food,0.9334195308095292,3
FDC46,17.7,0,0.116723677,182.4266,OUT049,1,0,1,5163.9448,14,Food,0.931077938276774,9
FDM02,12.5,2,0.074035423,87.9198,OUT018,1,2,2,1133.8574,4,Food,0.9334195328408706,3
FDV20,20.2,2,0.059751638,129.1678,OUT013,0,2,1,1017.3424,26,Food,0.8711820970540701,1
NCH07,13.15,Non-Edible,0.092854963,158.7604,OUT045,2,1,1,3010.7476,11,Non-Consumable,0.8765027618938223,7
FDL28,10.0,2,0.0553365575,230.0668,OUT019,2,0,0,691.1004,28,Food,0.888888888888889,4
FDJ46,11.1,0,0.044606379,174.2054,OUT027,1,2,3,4377.635,28,Food,1.0101713204310605,5
FDQ34,10.85,0,0.162107603,106.3622,OUT013,0,2,1,2117.244,26,Food,0.9215224113384196,1
NCD42,16.5,Non-Edible,0.0123052773333333,37.3506,OUT027,1,2,3,1024.6662,28,Non-Consumable,0.8999999999999978,5
FDO34,17.7,0,0.030060895,166.4816,OUT018,1,2,2,2013.3792,4,Food,0.9334195452792345,3
FDX60,14.35,0,0.081050006,79.196,OUT017,2,1,1,1278.336,6,Food,1.0047208939874452,2
FDZ28,20.0,2,0.051783761,125.8678,OUT017,2,1,1,3433.5306,6,Food,0.8763641029250876,2
FDT36,12.3,0,0.0966094465,37.2874,OUT013,0,2,1,705.748,26,Food,0.8333333333333333,1
FDL24,10.3,2,0.024998007,174.4422,OUT018,1,2,2,3448.844,4,Food,1.0031395303021573,3
FDJ58,15.6,2,0.105208448,170.5764,OUT013,0,2,1,4466.1864,26,Food,0.8740008663859727,1
FDY12,9.8,2,0.14118383,50.5008,OUT018,1,2,2,253.004,4,Food,0.9367570464809417,3
FDP58,11.1,0,0.135692831,220.0482,OUT018,1,2,2,2628.5784,4,Food,0.9287671729919759,3
FDC41,15.6,0,0.116347087,76.867,OUT027,1,2,3,2526.711,28,Food,0.870492876248872,5
FDY07,11.8,0,0.12150063,46.8402,OUT013,0,2,1,413.4618,26,Food,1.7944035084686882,1
FDN08,7.72,2,0.088864488,119.3466,OUT017,2,1,1,3064.0116,6,Food,0.9387641990669559,2
FDJ53,10.5,0,0.070912843,121.5098,OUT027,1,2,3,2410.196,28,Food,0.8704928841594182,5
FDX04,19.6,2,0.041571557,49.9376,OUT046,2,0,1,623.1888,16,Food,0.9222899185117751,8
FDZ19,6.425,0,0.093454899,175.3712,OUT046,2,0,1,2988.1104,16,Food,0.9296326052428208,8
FDB45,20.85,0,0.021329793,105.5306,OUT046,2,0,1,940.7754,16,Food,0.9222899272970777,8
NCF54,18.0,Non-Edible,0.079299474,170.5422,OUT010,2,2,0,344.8844,15,Non-Consumable,1.4641166636722234,0
FDX21,7.05,0,0.085138334,108.6912,OUT045,2,1,1,1310.2944,11,Food,0.8765027627137628,7
FDA50,16.25,0,0.087175137,98.341,OUT046,2,0,1,1351.574,16,Food,0.8747287858368921,8
DRH39,20.7,0,0.093214498,74.667,OUT017,2,1,1,2143.876,6,Drinks,0.9653535974691289,2
FDA38,5.44,0,0.025458716,241.2538,OUT013,0,2,1,3124.5994,26,Food,0.874000878384286,1
NCP30,20.5,Non-Edible,0.032741422,40.4822,OUT013,0,2,1,589.233,26,Non-Consumable,0.9982383565576023,1
FDW19,12.35,2,0.038560279,109.857,OUT049,1,0,1,1208.427,14,Food,0.8760887607449716,9
FDF41,12.15,0,0.130544568,248.046,OUT027,1,2,3,7883.072,28,Food,0.8704928781794307,5
DRF23,4.61,0,0.122629121,175.4396,OUT035,2,1,1,2616.594,9,Drinks,0.932869579586629,6
NCP14,8.275,Non-Edible,0.110913601,106.3306,OUT017,2,1,1,1254.3672,6,Non-Consumable,0.9348909846522647,2
FDK44,16.6,0,0.121635591,175.4738,OUT027,1,2,3,2954.1546,28,Food,0.9203563604164259,5
DRA59,8.27,2,0.128449055,186.5924,OUT018,1,2,2,4442.2176,4,Drinks,0.8754594542821259,3
FDC28,7.905,0,0.055098434,109.2254,OUT045,2,1,1,976.7286,11,Food,0.9624977596485519,7
NCO53,16.2,Non-Edible,0.153415497625,182.1608,OUT049,1,0,1,3123.9336,14,Non-Consumable,0.888888888888889,9
FDY55,16.75,0,0.0543245314444444,258.3988,OUT019,2,0,0,256.9988,28,Food,0.7499999999999994,4
NCS54,13.6,Non-Edible,0.010013429,176.437,OUT045,2,1,1,4587.362,11,Non-Consumable,0.9315179112996282,7
NCM07,9.395,Non-Edible,0.040187877,85.6908,OUT017,2,1,1,1593.9252,6,Non-Consumable,0.9275067523012106,2
FDQ19,7.35,2,0.024044279,241.0512,OUT010,2,2,0,242.3512,15,Food,1.5717316961868106,0
FDS40,15.35,0,0.014007727,38.319,OUT013,0,2,1,292.952,26,Food,0.8707097323244954,1
FDC14,14.5,2,0.041214746,42.0454,OUT013,0,2,1,629.181,26,Food,0.8710498653800041,1
FDR12,12.6,2,0.031663212,173.2764,OUT018,1,2,2,1030.6584,4,Food,0.8782920715194635,3
FDM60,10.8,2,0.0453860806,39.3138,OUT013,0,2,1,1015.345,26,Food,0.8333333333333334,1
FDG26,18.85,0,0.042716162,257.833,OUT049,1,0,1,3332.329,14,Food,0.9237238307172431,9
NCL55,12.15,Non-Edible,0.06479182,254.004,OUT045,2,1,1,2277.036,11,Non-Consumable,0.9512431864640712,7
FDO21,11.6,2,0.009761175,226.9404,OUT035,2,1,1,1800.3232,9,Food,0.9221155545663741,6
NCG18,15.3,Non-Edible,0.02295878,101.6332,OUT013,0,2,1,1845.5976,26,Non-Consumable,0.870693939612699,1
FDA27,20.35,2,0.030927632,256.8672,OUT046,2,0,1,3579.3408,16,Food,0.9252652726784554,8
DRG03,14.5,0,0.103752817,155.1998,OUT010,2,2,0,307.5996,15,Drinks,1.5560143871374597,0
FDC22,6.89,2,0.136428395,193.982,OUT046,2,0,1,1737.738,16,Food,0.8715648051008793,8
FDC21,14.6,2,0.071904258,106.8254,OUT010,2,2,0,108.5254,15,Food,1.4641166682751992,0
FDN50,16.85,2,0.026627857,93.712,OUT018,1,2,2,745.696,4,Food,0.9354009551579815,3
DRF27,8.93,0,0.028393624,153.434,OUT013,0,2,1,1378.206,26,Drinks,0.9215224127181629,1
FDW57,8.31,2,0.116331694,176.9028,OUT017,2,1,1,3010.7476,6,Food,1.020533224743486,2
FDM34,19.0,0,0.112893408,131.0626,OUT010,2,2,0,524.6504,15,Food,1.4585769516828655,0
FDZ39,19.7,2,0.017937483,103.499,OUT027,1,2,3,1547.985,28,Food,0.9251308056687084,5
FDU28,19.2,2,0.164438907,188.4214,OUT019,2,0,0,376.8428,28,Food,1.525742389393537,4
FDQ27,5.19,2,0.044252621,102.599,OUT046,2,0,1,1651.184,16,Food,0.9243238525693186,8
FDQ52,17.0,0,0.120060274,246.5434,OUT017,2,1,1,4470.1812,6,Food,0.9348909872174778,2
FDT51,11.65,2,0.010909704,110.8544,OUT013,0,2,1,1677.816,26,Food,0.8740008721339364,1
NCI30,20.25,Non-Edible,0.059055045,247.346,OUT045,2,1,1,1970.768,11,Non-Consumable,0.8765027699410745,7
NCX29,10.0,Non-Edible,0.149223055,145.8102,OUT010,2,2,0,874.8612,15,Non-Consumable,1.4641166652485471,0
FDX38,10.5,2,0.084404264,49.5376,OUT019,2,0,0,143.8128,28,Food,1.525062123356918,4
FDO08,11.1,2,0.054079556,165.9526,OUT017,2,1,1,2631.2416,6,Food,0.876706441454178,2
FDM15,11.8,2,0.057655493,152.6366,OUT018,1,2,2,1662.5026,4,Food,0.9287671723172776,3
FDW22,9.695,2,0.030413777,221.3114,OUT018,1,2,2,2217.114,4,Food,1.0189269859188408,3
FDT08,13.65,0,0.049496899,151.505,OUT017,2,1,1,2846.295,6,Food,0.9348909937265387,2
FDS32,17.75,2,0.029653914,140.5838,OUT046,2,0,1,2669.1922,16,Food,0.8716043674616099,8
NCI06,11.3,Non-Edible,0.047912071,179.866,OUT018,1,2,2,1258.362,4,Non-Consumable,0.878292058986874,3
FDR21,19.7,0,0.066611321,178.237,OUT027,1,2,3,3705.177,28,Food,0.8704928779295206,5
FDD05,19.35,0,0.016611475,122.0098,OUT046,2,0,1,2651.2156,16,Food,0.8747287956197766,8
FDZ02,6.905,2,0.03822479,99.8726,OUT045,2,1,1,587.2356,11,Food,0.9315179167641706,7
FDH47,13.5,2,0.129016487,98.4068,OUT049,1,0,1,1846.9292,14,Food,0.9351059316320579,9
FDM58,16.85,2,0.080141165,111.4544,OUT017,2,1,1,2013.3792,6,Food,1.0158139923711094,2
FDG09,20.6,2,0.0480335,188.2556,OUT045,2,1,1,3755.112,11,Food,0.8765027617359625,7
FDO27,6.175,2,0.179355893,94.1752,OUT049,1,0,1,575.2512,14,Food,0.872959466767327,9
FDI41,18.5,2,0.062510529,146.8418,OUT018,1,2,2,2059.9852,4,Food,0.8751548998988985,3
FDK34,13.35,0,0.038519399,236.8564,OUT035,2,1,1,5005.4844,9,Food,0.9333075324568896,6
NCX54,9.195,Non-Edible,0.047827139,105.3622,OUT027,1,2,3,3387.5904,28,Non-Consumable,0.9251308182967782,5
FDL14,8.115,2,0.032208865,154.9972,OUT049,1,0,1,3739.1328,14,Food,0.8760887602049306,9
FDA13,15.85,0,0.078874948,37.4506,OUT018,1,2,2,303.6048,4,Food,0.8782920667427002,3
FDS11,7.05,2,0.097275777,223.9088,OUT019,2,0,0,223.7088,28,Food,1.6148105915116968,4
FDT43,16.35,0,0.020664178,50.8324,OUT017,2,1,1,1298.31,6,Food,0.8796766063519962,2
FDR07,21.35,0,0.078060605,96.0094,OUT018,1,2,2,380.8376,4,Food,0.8782920678046979,3
FDF41,12.15,0,0.131714183,245.846,OUT018,1,2,2,4434.228,4,Food,0.8782920654095867,3
DRM23,16.6,0,0.135944247,172.0422,OUT049,1,0,1,2586.633,14,Drinks,0.93397565701447,9
FDO52,11.6,2,0.077478931,170.3106,OUT018,1,2,2,4277.765,4,Food,1.003139534730913,3
FDD10,20.6,2,0.046114018,178.2344,OUT045,2,1,1,1070.6064,11,Food,0.9349178921512065,7
FDN38,6.615,2,0.161030847,251.2408,OUT019,2,0,0,1001.3632,28,Food,1.5315371990443942,4
