Item_Identifier,Outlet_Identifier,Predicted
OUT027,OUT027,5261.351339999999
OUT027,OUT027,2842.792892
OUT018,OUT018,1825.7501020000009
OUT017,OUT017,4315.316119999997
OUT027,OUT027,3210.108094000002
OUT017,OUT017,2734.653655999999
OUT013,OUT013,3614.6348579999994
OUT027,OUT027,3693.5055260000026
OUT027,OUT027,1020.3251839999997
OUT045,OUT045,2538.3025780000007
OUT027,OUT027,3001.0801840000013
OUT018,OUT018,2010.576182
OUT013,OUT013,5006.895896000001
OUT027,OUT027,2924.566447999999
OUT018,OUT018,1611.2759480000004
OUT045,OUT045,1334.8024980000002
OUT049,OUT049,3613.855871999998
OUT046,OUT046,1467.296698000001
OUT013,OUT013,1063.176072
OUT035,OUT035,1999.4107160000012
OUT018,OUT018,3335.458259999999
OUT013,OUT013,2629.8767100000005
OUT017,OUT017,1787.200281999999
OUT018,OUT018,346.50229399999995
OUT046,OUT046,3392.224368000001
OUT027,OUT027,4430.080065999997
OUT046,OUT046,1081.572126
OUT045,OUT045,426.27179200000023
OUT017,OUT017,1515.8668080000007
OUT045,OUT045,774.0923699999998
OUT017,OUT017,3463.5448639999986
OUT018,OUT018,2647.7201499999983
OUT019,OUT019,338.5925899999999
OUT045,OUT045,2430.9090379999993
OUT027,OUT027,2848.145924000001
OUT049,OUT049,1360.6488539999993
OUT046,OUT046,893.290544
OUT049,OUT049,2566.1130440000006
OUT019,OUT019,463.6764359999998
OUT018,OUT018,1259.9066559999994
OUT035,OUT035,3297.4211060000002
OUT046,OUT046,3398.409650000001
OUT017,OUT017,3945.990201999999
OUT010,OUT010,71.73329199999999
OUT018,OUT018,1109.8752839999995
OUT017,OUT017,2149.7150659999984
OUT027,OUT027,3644.462698000001
OUT035,OUT035,2674.159068
OUT046,OUT046,4165.8107299999965
OUT018,OUT018,500.3753319999999
OUT018,OUT018,2951.185131999999
OUT010,OUT010,393.8939380000002
OUT019,OUT019,300.5288039999997
OUT045,OUT045,4290.561676000002
OUT027,OUT027,4348.732622000002
OUT018,OUT018,1540.0153739999996
OUT049,OUT049,2721.8902700000017
OUT046,OUT046,2390.894458
OUT045,OUT045,623.9344959999997
OUT013,OUT013,2346.0794600000013
OUT018,OUT018,1280.39998
OUT045,OUT045,1912.623685999999
OUT035,OUT035,831.2046940000004
OUT027,OUT027,1297.9371520000002
OUT018,OUT018,1991.2280340000007
OUT017,OUT017,1990.928423999999
OUT046,OUT046,1401.2559959999999
OUT019,OUT019,532.020806
OUT013,OUT013,814.0004220000001
OUT035,OUT035,2023.9321300000001
OUT049,OUT049,3266.028635999998
OUT035,OUT035,2452.2878759999994
OUT049,OUT049,3088.9657840000004
OUT010,OUT010,194.11398999999992
OUT017,OUT017,2453.8192159999985
OUT013,OUT013,1430.0318719999998
OUT035,OUT035,1142.133294000001
OUT049,OUT049,634.487426
OUT018,OUT018,398.2682440000002
OUT027,OUT027,3807.5970139999995
OUT019,OUT019,434.0483359999995
OUT049,OUT049,722.7791639999997
OUT017,OUT017,564.238868
OUT046,OUT046,792.5083980000003
OUT017,OUT017,1828.8061239999995
OUT045,OUT045,1285.4733759999992
OUT046,OUT046,3627.0453699999985
OUT035,OUT035,3681.7408400000013
OUT045,OUT045,2006.9475720000019
OUT049,OUT049,1742.6516039999997
OUT013,OUT013,1702.48389
OUT010,OUT010,499.3766320000002
OUT027,OUT027,3213.497016000002
OUT035,OUT035,3412.404766
OUT027,OUT027,4136.548819999996
OUT019,OUT019,274.0765700000001
OUT013,OUT013,671.4792739999998
OUT046,OUT046,1662.2229639999996
OUT045,OUT045,564.7848239999995
OUT010,OUT010,397.44931000000025
OUT045,OUT045,2082.5891100000003
OUT018,OUT018,2719.839605999998
OUT027,OUT027,3957.2954860000045
OUT049,OUT049,2912.6286539999983
OUT013,OUT013,3075.3435160000004
OUT018,OUT018,1503.1766599999996
OUT046,OUT046,2875.836546
OUT019,OUT019,343.3064540000001
OUT017,OUT017,1779.9364039999994
OUT045,OUT045,1778.6114619999996
OUT027,OUT027,3952.668176000003
OUT027,OUT027,2934.2272059999996
OUT045,OUT045,2810.707990000001
OUT027,OUT027,3299.265371999999
OUT018,OUT018,3154.9265900000005
OUT018,OUT018,2344.5947260000003
OUT018,OUT018,3301.6223040000013
OUT035,OUT035,1225.2584239999999
OUT017,OUT017,695.0619099999994
OUT027,OUT027,4456.672118000001
OUT010,OUT010,157.55491199999994
OUT027,OUT027,2210.123099999999
OUT045,OUT045,4267.764684
OUT046,OUT046,2667.587622000001
OUT046,OUT046,3067.9198460000007
OUT017,OUT017,2187.5990859999993
OUT027,OUT027,2567.764228
OUT046,OUT046,4368.939652
OUT046,OUT046,722.7059259999997
OUT045,OUT045,5001.343123999999
OUT046,OUT046,3633.869820000001
OUT017,OUT017,2682.901022
OUT013,OUT013,2849.6106839999998
OUT027,OUT027,2242.0215780000008
OUT049,OUT049,4179.586132000002
OUT046,OUT046,2690.5044580000017
OUT013,OUT013,2911.9828279999997
OUT017,OUT017,3292.4475799999987
OUT018,OUT018,3516.32283
OUT018,OUT018,840.9986119999999
OUT035,OUT035,1591.0556019999997
OUT013,OUT013,1328.9834060000005
OUT010,OUT010,113.97830199999993
OUT017,OUT017,1579.5306039999996
OUT018,OUT018,4261.839063999997
OUT018,OUT018,1305.7802760000009
OUT046,OUT046,5199.771497999999
OUT013,OUT013,1039.5268559999995
OUT049,OUT049,1474.6271560000002
OUT035,OUT035,4051.512844000001
OUT049,OUT049,4217.829684
OUT017,OUT017,3253.0588520000015
OUT035,OUT035,1454.3535460000005
OUT035,OUT035,1021.9031300000007
OUT027,OUT027,2540.6994579999987
OUT045,OUT045,1520.8736240000005
OUT017,OUT017,683.6767300000006
OUT017,OUT017,710.128964
OUT035,OUT035,3742.1688480000007
OUT019,OUT019,360.69715
OUT017,OUT017,2156.432988000001
OUT046,OUT046,3024.36321
OUT027,OUT027,962.2873980000004
OUT046,OUT046,610.2722799999996
OUT027,OUT027,628.488568
OUT013,OUT013,4123.878645999999
OUT019,OUT019,269.795476
OUT027,OUT027,3611.5588620000026
OUT018,OUT018,1719.12889
OUT035,OUT035,1790.2230139999988
OUT027,OUT027,2502.6423300000006
OUT046,OUT046,2673.4732940000004
OUT017,OUT017,687.4251839999998
OUT017,OUT017,2303.0887540000003
OUT027,OUT027,2793.0509739999998
OUT010,OUT010,213.169186
OUT013,OUT013,2550.1005540000024
OUT046,OUT046,593.1745359999998
OUT017,OUT017,3297.873849999999
OUT035,OUT035,1200.6371400000003
OUT027,OUT027,5005.943802
OUT046,OUT046,1952.4584999999997
OUT045,OUT045,3068.23943
OUT013,OUT013,1764.776137999999
OUT013,OUT013,3414.202425999999
OUT018,OUT018,1664.6331600000005
OUT019,OUT019,359.185784
OUT018,OUT018,744.0847639999998
OUT013,OUT013,1288.183182
OUT045,OUT045,1944.1559739999989
OUT049,OUT049,682.7246359999997
OUT010,OUT010,245.6868579999998
OUT019,OUT019,151.2098380000001
OUT035,OUT035,3129.279974
OUT018,OUT018,1165.3630560000001
OUT045,OUT045,1835.6039419999995
OUT013,OUT013,1739.4158160000009
OUT027,OUT027,3156.551142000001
OUT017,OUT017,1685.37283
OUT049,OUT049,2449.917628
OUT013,OUT013,2818.824092
OUT027,OUT027,1961.0140300000014
OUT010,OUT010,303.8844359999998
OUT010,OUT010,364.41897200000005
OUT035,OUT035,1730.0613260000007
OUT013,OUT013,1792.2803360000005
OUT017,OUT017,1583.125924
OUT027,OUT027,5001.356440000007
OUT045,OUT045,2581.5063400000004
OUT010,OUT010,106.26167999999998
OUT018,OUT018,1629.7052919999999
OUT013,OUT013,3311.5427239999995
OUT035,OUT035,1577.38007
OUT018,OUT018,2637.5666999999985
OUT027,OUT027,836.5444100000003
OUT018,OUT018,1834.8182979999992
OUT018,OUT018,3259.909934
OUT049,OUT049,2933.1486100000016
OUT046,OUT046,2715.065820000001
OUT035,OUT035,1294.7413119999992
OUT035,OUT035,4702.392266
OUT019,OUT019,557.7606339999999
OUT049,OUT049,1907.477052
OUT045,OUT045,1106.9257899999998
OUT013,OUT013,742.2072080000003
OUT049,OUT049,3460.4954999999977
OUT046,OUT046,3878.065286
OUT045,OUT045,1555.7215959999999
OUT035,OUT035,831.204694
OUT027,OUT027,3166.724565999999
OUT018,OUT018,3002.5249700000013
OUT046,OUT046,2273.041200000002
OUT049,OUT049,1312.4382759999996
OUT035,OUT035,2612.359511999999
OUT027,OUT027,5215.910490000004
OUT018,OUT018,2511.590681999998
OUT027,OUT027,3327.5152660000026
OUT049,OUT049,3008.9632560000014
OUT046,OUT046,3352.855614000002
OUT017,OUT017,3092.74087
OUT049,OUT049,3660.7814559999993
OUT035,OUT035,629.6803499999999
OUT027,OUT027,3564.9528619999996
OUT017,OUT017,3185.087329999999
OUT013,OUT013,2101.5710680000007
OUT018,OUT018,1153.8380580000005
OUT046,OUT046,4518.997655999999
OUT045,OUT045,1847.361969999999
OUT019,OUT019,238.61606199999977
OUT018,OUT018,3255.568918000001
OUT017,OUT017,1608.0135280000002
OUT018,OUT018,3178.895389999999
OUT046,OUT046,2296.5838879999997
OUT018,OUT018,265.56098799999984
OUT017,OUT017,5085.606772
OUT010,OUT010,590.358202
OUT013,OUT013,1429.9652919999996
OUT049,OUT049,2134.5747739999993
OUT049,OUT049,2148.0439079999996
OUT018,OUT018,2008.991578
OUT013,OUT013,1597.939973999999
OUT049,OUT049,1992.5063700000017
OUT013,OUT013,958.71871
OUT017,OUT017,2837.4731499999975
OUT027,OUT027,2866.9148260000015
OUT045,OUT045,4159.079492000002
OUT017,OUT017,2646.6415539999994
OUT046,OUT046,1446.0044139999995
OUT046,OUT046,2118.3625440000014
OUT035,OUT035,604.6329540000002
OUT035,OUT035,1225.8310119999996
OUT019,OUT019,541.5883519999999
OUT049,OUT049,2331.1255920000017
OUT027,OUT027,6713.947173999998
OUT035,OUT035,4337.154360000001
OUT017,OUT017,3339.7326959999996
OUT027,OUT027,4586.749464000004
OUT013,OUT013,2480.3713199999984
OUT017,OUT017,1302.1716399999991
OUT017,OUT017,1166.1686739999996
OUT013,OUT013,1278.961851999999
OUT046,OUT046,3131.2840319999996
OUT018,OUT018,1629.1793099999998
OUT018,OUT018,2474.026246
OUT010,OUT010,421.07855199999983
OUT046,OUT046,1684.6471080000006
OUT027,OUT027,2230.7296100000017
OUT019,OUT019,221.2320239999998
OUT045,OUT045,2135.972954
OUT049,OUT049,1774.2504719999986
OUT046,OUT046,2389.4230399999997
OUT046,OUT046,1648.014792
OUT019,OUT019,437.457232
OUT013,OUT013,1967.3790780000004
OUT013,OUT013,3717.108136000001
OUT049,OUT049,1545.8278080000007
OUT019,OUT019,90.40232400000001
OUT017,OUT017,682.1786799999994
OUT017,OUT017,1276.8179759999998
OUT017,OUT017,3130.7047859999993
OUT049,OUT049,1438.028129999999
OUT013,OUT013,1455.4521159999993
OUT017,OUT017,1887.8758999999984
OUT049,OUT049,1502.757206000001
OUT049,OUT049,4517.206654
OUT046,OUT046,2808.943620000001
OUT046,OUT046,2068.853656
OUT027,OUT027,2773.2434240000016
OUT019,OUT019,261.12676000000016
OUT019,OUT019,377.57518000000005
OUT027,OUT027,3634.2559840000013
OUT017,OUT017,3611.652074000002
OUT019,OUT019,244.901214
OUT010,OUT010,254.68847399999999
OUT035,OUT035,2647.100956
OUT010,OUT010,246.92524599999996
OUT018,OUT018,1263.1757339999997
OUT046,OUT046,2326.00559
OUT027,OUT027,4667.031627999998
OUT046,OUT046,1065.739402
OUT045,OUT045,1970.3485460000009
OUT027,OUT027,7919.111753999997
OUT035,OUT035,1818.9056780000017
OUT046,OUT046,3184.0952879999995
OUT018,OUT018,1078.6093160000005
OUT013,OUT013,538.279326
OUT035,OUT035,2681.6692920000014
OUT046,OUT046,2063.4074119999996
OUT018,OUT018,422.8495800000001
OUT045,OUT045,1249.4669120000003
OUT045,OUT045,3076.608536000001
OUT045,OUT045,2991.8521960000007
OUT017,OUT017,1086.2726740000005
OUT046,OUT046,2575.7138800000016
OUT049,OUT049,1603.486087999999
OUT010,OUT010,293.3048739999995
OUT027,OUT027,5845.118122000003
OUT010,OUT010,485.1817759999996
OUT018,OUT018,3308.093880000002
OUT010,OUT010,359.4787360000001
OUT049,OUT049,3481.8809960000017
OUT035,OUT035,4215.845599999998
OUT046,OUT046,2716.237627999999
OUT035,OUT035,1547.7852599999987
OUT027,OUT027,2995.4208839999997
OUT013,OUT013,2358.829530000001
OUT046,OUT046,1862.5555260000003
OUT017,OUT017,1240.5385339999996
OUT049,OUT049,3369.6737220000005
OUT017,OUT017,1133.4113139999997
OUT010,OUT010,283.5975100000002
OUT013,OUT013,732.526476
OUT035,OUT035,1810.7229960000006
OUT049,OUT049,3749.426068000001
OUT035,OUT035,2381.7530240000006
OUT017,OUT017,1749.4827119999993
OUT027,OUT027,3387.7967980000017
OUT035,OUT035,3068.2793779999984
OUT018,OUT018,1751.3203199999996
OUT027,OUT027,983.9858199999996
OUT035,OUT035,1850.5711259999996
OUT049,OUT049,1766.6137460000007
OUT018,OUT018,2211.2016960000014
OUT017,OUT017,1150.7820359999992
OUT010,OUT010,272.22564600000004
OUT027,OUT027,2277.595272
OUT017,OUT017,2239.271824
OUT019,OUT019,702.0261780000004
OUT035,OUT035,1614.684844
OUT035,OUT035,3565.4855020000005
OUT018,OUT018,2703.920328000002
OUT046,OUT046,3620.513872000002
OUT046,OUT046,2129.8475940000003
OUT035,OUT035,1868.8073880000009
OUT045,OUT045,892.8910640000004
OUT045,OUT045,1810.396754
OUT049,OUT049,1309.3755960000008
OUT027,OUT027,3300.969820000001
OUT017,OUT017,753.0331159999997
OUT018,OUT018,1496.5918980000006
OUT035,OUT035,2749.8538700000004
OUT019,OUT019,340.776414
OUT045,OUT045,2741.2117860000003
OUT017,OUT017,2128.835578000002
OUT045,OUT045,1721.1462640000004
OUT027,OUT027,6106.424647999999
OUT013,OUT013,2986.066394
OUT017,OUT017,1600.0372440000006
OUT013,OUT013,2964.2148380000003
OUT045,OUT045,3032.2263079999993
OUT035,OUT035,2413.3851820000014
OUT045,OUT045,2813.4377700000005
OUT049,OUT049,802.8083239999999
OUT018,OUT018,2560.8532240000013
OUT018,OUT018,2707.1960640000007
OUT046,OUT046,1756.2405820000004
OUT035,OUT035,2456.3692299999993
OUT017,OUT017,2800.008584000001
OUT017,OUT017,3547.169344000002
OUT010,OUT010,668.3300400000002
OUT018,OUT018,2947.2502540000005
OUT027,OUT027,4311.494428000002
OUT035,OUT035,3158.608463999999
OUT035,OUT035,2010.6494200000009
OUT046,OUT046,586.5298520000002
OUT049,OUT049,1938.4700419999988
OUT045,OUT045,1798.5654880000002
OUT013,OUT013,808.5741520000005
OUT010,OUT010,238.38968999999994
OUT049,OUT049,3464.616802000002
OUT013,OUT013,1963.4508580000004
OUT017,OUT017,2525.772222000002
OUT035,OUT035,2433.5256320000008
OUT018,OUT018,1360.868568
OUT019,OUT019,178.880486
OUT027,OUT027,2559.508308
OUT018,OUT018,782.088628
OUT027,OUT027,3338.853839999999
OUT035,OUT035,1660.8713899999996
OUT046,OUT046,1877.4894199999992
OUT035,OUT035,2144.095713999999
OUT018,OUT018,2563.642926000001
OUT017,OUT017,1035.0060739999997
OUT017,OUT017,2924.692949999999
OUT018,OUT018,2646.714792000001
OUT045,OUT045,809.4463500000003
OUT045,OUT045,1542.4655179999993
OUT046,OUT046,701.5534600000001
OUT018,OUT018,3748.0012560000027
OUT035,OUT035,2170.4147879999987
OUT045,OUT045,2657.7271239999995
OUT013,OUT013,2155.414314
OUT018,OUT018,1614.944506
OUT045,OUT045,4035.8132799999985
OUT049,OUT049,2943.967859999998
OUT045,OUT045,554.5914260000004
OUT017,OUT017,2211.3614879999986
OUT018,OUT018,2570.1677660000005
OUT019,OUT019,71.75992399999998
OUT018,OUT018,2443.7922679999992
OUT013,OUT013,2581.226704
OUT013,OUT013,728.8512599999996
OUT018,OUT018,2192.0732620000003
OUT017,OUT017,1329.8089980000004
OUT035,OUT035,1966.4003519999997
OUT049,OUT049,2571.4527599999997
OUT017,OUT017,3054.3641579999994
OUT019,OUT019,167.26227600000004
OUT017,OUT017,3784.740099999999
OUT045,OUT045,2283.5541820000003
OUT049,OUT049,4013.0695519999967
OUT018,OUT018,347.28793800000005
OUT035,OUT035,1155.908696
OUT027,OUT027,2496.676761999998
OUT018,OUT018,2206.028430000001
OUT046,OUT046,1386.0624400000002
OUT017,OUT017,861.9180480000002
OUT027,OUT027,4172.1691200000005
OUT010,OUT010,197.28985599999984
OUT045,OUT045,3361.3046160000004
OUT013,OUT013,1934.4486100000001
OUT045,OUT045,3085.017590000001
OUT013,OUT013,3078.299667999999
OUT046,OUT046,778.713022
OUT013,OUT013,2163.477152
OUT018,OUT018,286.2207619999999
OUT010,OUT010,474.2227080000004
OUT046,OUT046,3239.6163500000007
OUT027,OUT027,4754.204821999999
OUT045,OUT045,1528.2307139999994
OUT035,OUT035,3476.780967999998
OUT035,OUT035,4055.5209600000003
OUT018,OUT018,3310.111253999999
OUT049,OUT049,3239.969224000001
OUT027,OUT027,5037.030004000004
OUT010,OUT010,254.65518399999985
OUT045,OUT045,1356.820504000001
OUT046,OUT046,1884.1341040000002
OUT049,OUT049,3008.4306160000015
OUT049,OUT049,1063.275942000001
OUT027,OUT027,5879.679800000001
OUT049,OUT049,2901.5563999999995
OUT010,OUT010,385.2252219999998
OUT018,OUT018,1277.2773779999998
OUT013,OUT013,1205.8170639999996
OUT019,OUT019,88.54474200000006
OUT019,OUT019,244.50173400000003
OUT013,OUT013,2205.8286900000007
OUT035,OUT035,4033.722668000002
OUT017,OUT017,2584.029722000002
OUT013,OUT013,2917.0295920000003
OUT013,OUT013,3101.682564000001
OUT049,OUT049,2876.9484319999992
OUT017,OUT017,3693.938295999999
OUT019,OUT019,283.1847139999998
OUT046,OUT046,1366.547842
OUT035,OUT035,4232.823499999997
OUT017,OUT017,2466.602576000001
OUT013,OUT013,1854.3195800000003
OUT049,OUT049,3997.882653999999
OUT045,OUT045,514.0841540000001
OUT013,OUT013,2597.239194
OUT017,OUT017,1142.7191980000002
OUT035,OUT035,2881.6423220000015
OUT018,OUT018,3364.540404000002
OUT013,OUT013,509.74313800000004
OUT019,OUT019,298.5580360000002
OUT045,OUT045,1402.134852
OUT049,OUT049,4441.824778000001
OUT013,OUT013,3870.967858
OUT019,OUT019,404.3403399999998
OUT013,OUT013,2654.3848080000007
OUT035,OUT035,3746.769526
OUT027,OUT027,4184.786029999999
OUT010,OUT010,301.3011320000001
OUT046,OUT046,2803.6838000000002
OUT019,OUT019,223.90188199999994
OUT019,OUT019,242.57757200000006
OUT046,OUT046,3025.055642000001
OUT035,OUT035,3208.6566500000004
OUT017,OUT017,1363.1655779999983
OUT013,OUT013,2219.863754000001
OUT027,OUT027,6158.729896000001
OUT010,OUT010,360.0846140000001
OUT019,OUT019,444.7743740000003
OUT013,OUT013,3907.253958000004
OUT045,OUT045,1160.1498419999998
OUT018,OUT018,2858.2061620000004
OUT013,OUT013,770.8965300000007
OUT027,OUT027,3523.526786000002
OUT019,OUT019,294.79626600000034
OUT018,OUT018,2774.841344000001
OUT027,OUT027,1537.8315500000003
OUT046,OUT046,751.295378
OUT018,OUT018,2584.755443999998
OUT010,OUT010,279.1699399999999
OUT017,OUT017,748.0729059999998
OUT010,OUT010,527.2470199999996
OUT019,OUT019,168.28095000000002
OUT013,OUT013,3166.584747999998
OUT045,OUT045,3771.537285999997
OUT017,OUT017,2995.0746680000007
OUT017,OUT017,757.8069019999999
OUT045,OUT045,1574.3040740000006
OUT027,OUT027,3830.693616
OUT045,OUT045,688.50378
OUT013,OUT013,2938.6214860000023
OUT045,OUT045,2477.9211760000017
OUT027,OUT027,3425.2547060000024
OUT010,OUT010,177.75528400000007
OUT027,OUT027,1046.4511759999991
OUT046,OUT046,1966.2605339999996
OUT010,OUT010,230.18703399999998
OUT049,OUT049,909.8556480000002
OUT013,OUT013,1672.1833320000003
OUT013,OUT013,4068.2111079999995
OUT027,OUT027,4968.026491999997
OUT013,OUT013,1219.8254959999992
OUT010,OUT010,200.92512400000004
OUT018,OUT018,752.1609179999998
OUT013,OUT013,2438.8320579999986
OUT017,OUT017,681.9855979999993
OUT045,OUT045,2702.881679999999
OUT027,OUT027,4335.5298079999975
OUT049,OUT049,2945.7522039999985
OUT018,OUT018,3256.434457999999
OUT018,OUT018,1725.4406739999988
OUT017,OUT017,1133.3647079999992
OUT049,OUT049,1515.8601500000002
OUT035,OUT035,4011.451658000001
OUT018,OUT018,4476.180057999999
OUT046,OUT046,2774.4751539999997
OUT013,OUT013,490.62801999999965
OUT049,OUT049,4162.108882
OUT045,OUT045,2141.652227999998
OUT013,OUT013,3244.962724000001
OUT027,OUT027,2944.786793999999
OUT049,OUT049,2841.401369999998
OUT049,OUT049,849.19461
OUT046,OUT046,3628.663263999999
OUT017,OUT017,774.1190020000001
OUT049,OUT049,492.61876199999983
OUT018,OUT018,2366.2864900000004
OUT017,OUT017,688.0643520000001
OUT010,OUT010,231.67176800000004
OUT010,OUT010,561.162872
OUT035,OUT035,2545.2202400000024
OUT018,OUT018,2911.217158000001
OUT013,OUT013,704.6560879999998
OUT045,OUT045,3217.385288000001
OUT035,OUT035,3027.579024
OUT049,OUT049,3605.113917999998
OUT010,OUT010,128.47942600000007
OUT017,OUT017,1162.5533799999994
OUT035,OUT035,2878.3000060000013
OUT017,OUT017,2373.8632939999998
OUT045,OUT045,1237.8953079999997
OUT019,OUT019,362.60799599999984
OUT027,OUT027,5164.224436000001
OUT049,OUT049,3219.7422200000024
OUT049,OUT049,1079.3283800000004
OUT017,OUT017,4206.531058
OUT018,OUT018,2790.227982000002
OUT019,OUT019,302.120066
OUT049,OUT049,976.0228519999998
OUT045,OUT045,873.7826040000003
OUT013,OUT013,3489.943833999999
OUT035,OUT035,2309.9132039999995
OUT010,OUT010,313.26555799999977
OUT045,OUT045,3248.471490000003
OUT010,OUT010,492.00622599999946
OUT049,OUT049,3543.667236000004
OUT045,OUT045,3874.0438539999986
OUT045,OUT045,456.09963199999976
OUT049,OUT049,3127.455682
OUT019,OUT019,547.014622
OUT018,OUT018,775.750212
OUT017,OUT017,5882.063363999999
OUT013,OUT013,1685.2995919999996
OUT045,OUT045,736.1950340000006
OUT049,OUT049,1862.8418199999992
OUT013,OUT013,3773.900876
OUT018,OUT018,1399.112119999999
OUT045,OUT045,4644.254610000003
OUT018,OUT018,2500.3253460000005
OUT013,OUT013,2018.6656519999995
OUT045,OUT045,1351.7870560000003
OUT017,OUT017,2606.1409399999993
OUT027,OUT027,1517.657810000001
OUT017,OUT017,2596.100676000002
OUT045,OUT045,1922.7438459999996
OUT027,OUT027,4107.1870400000025
OUT049,OUT049,1161.9475020000002
OUT018,OUT018,1905.5062840000005
OUT027,OUT027,2749.7207099999987
OUT017,OUT017,1178.0065979999997
OUT049,OUT049,730.4225480000006
OUT035,OUT035,3379.6274319999975
OUT017,OUT017,2843.924752
OUT013,OUT013,3620.047812
OUT017,OUT017,1804.5510299999996
OUT045,OUT045,2372.9910960000016
OUT017,OUT017,3067.546997999999
OUT017,OUT017,974.5580920000007
OUT013,OUT013,658.8024420000002
OUT046,OUT046,2913.960254000001
OUT049,OUT049,988.1071220000007
OUT046,OUT046,4445.280279999998
OUT018,OUT018,1092.3048220000005
OUT045,OUT045,1830.6637060000016
OUT017,OUT017,1316.0335960000002
OUT035,OUT035,639.40103
OUT018,OUT018,1738.6301719999994
OUT013,OUT013,3187.644001999998
OUT027,OUT027,2729.9131599999964
OUT019,OUT019,644.2813439999998
OUT018,OUT018,1213.4338159999995
OUT045,OUT045,2685.9969920000003
OUT013,OUT013,3715.210606000002
OUT049,OUT049,3342.9751419999984
OUT045,OUT045,4982.174741999999
OUT019,OUT019,283.25129400000014
OUT018,OUT018,1791.2749780000001
OUT045,OUT045,927.0399459999999
OUT018,OUT018,3861.247177999999
OUT046,OUT046,4001.7243199999994
OUT010,OUT010,157.787942
OUT013,OUT013,2209.989940000001
OUT045,OUT045,2773.6961679999995
OUT010,OUT010,171.882928
OUT010,OUT010,171.15720600000003
OUT018,OUT018,812.7087700000004
OUT027,OUT027,2246.8952340000014
OUT027,OUT027,4071.580056000002
OUT017,OUT017,3004.568976000001
OUT027,OUT027,3419.335744000001
OUT010,OUT010,245.5137499999999
OUT045,OUT045,3256.5143539999985
OUT046,OUT046,708.0516680000001
OUT013,OUT013,792.7414279999997
OUT046,OUT046,2493.773873999999
OUT013,OUT013,652.5838699999997
OUT045,OUT045,2852.1806720000004
OUT045,OUT045,2164.808752000001
OUT027,OUT027,2641.1287300000004
OUT035,OUT035,2140.939822
OUT049,OUT049,4387.18923
OUT017,OUT017,1313.8830619999994
OUT017,OUT017,3584.147876000001
OUT013,OUT013,1699.4145520000013
OUT017,OUT017,3743.1542320000003
OUT035,OUT035,3969.5395480000007
OUT013,OUT013,2500.5384020000006
OUT049,OUT049,1785.6356520000002
OUT049,OUT049,3271.328404000002
OUT017,OUT017,3771.6637880000007
OUT027,OUT027,3869.8826039999967
OUT027,OUT027,6517.409672000001
OUT017,OUT017,2156.279854000001
OUT035,OUT035,1897.5965800000004
OUT027,OUT027,5946.299747999999
OUT018,OUT018,2832.4263859999996
OUT013,OUT013,814.7860659999999
OUT035,OUT035,3188.263195999998
OUT019,OUT019,653.0166400000005
OUT046,OUT046,2751.571634000001
OUT035,OUT035,2955.226538000001
OUT027,OUT027,3903.2325260000025
OUT013,OUT013,2131.878283999998
OUT049,OUT049,1900.9921599999989
OUT010,OUT010,274.056596
OUT045,OUT045,3193.576279999998
OUT045,OUT045,2517.2899299999995
OUT046,OUT046,3982.908812000003
OUT010,OUT010,213.43550599999998
OUT010,OUT010,284.48302399999994
OUT049,OUT049,1669.6466339999997
OUT018,OUT018,2144.70825
OUT010,OUT010,316.860878
OUT017,OUT017,1963.9568660000004
OUT013,OUT013,2151.7790459999997
OUT018,OUT018,357.254964
OUT013,OUT013,1884.0009439999988
OUT035,OUT035,1672.909054000001
OUT035,OUT035,3259.636955999998
OUT045,OUT045,1375.702592
OUT013,OUT013,1584.7105279999998
OUT013,OUT013,1940.3209660000011
OUT049,OUT049,1008.573814
OUT017,OUT017,2371.719418000001
OUT018,OUT018,3049.0910219999996
OUT049,OUT049,3698.3858399999986
OUT027,OUT027,2734.1942540000005
OUT017,OUT017,4118.891803999999
OUT010,OUT010,243.41647999999998
OUT017,OUT017,2867.8203139999996
OUT018,OUT018,1174.3713300000002
OUT013,OUT013,2083.5878100000004
OUT017,OUT017,707.6655040000004
OUT049,OUT049,2759.7809479999996
OUT045,OUT045,1450.7049619999993
OUT035,OUT035,1989.523585999999
OUT018,OUT018,1191.0895679999996
OUT027,OUT027,3716.668708000002
OUT027,OUT027,7807.457094
OUT018,OUT018,1157.5532220000005
OUT013,OUT013,2165.2947860000004
OUT019,OUT019,78.1649200000001
OUT018,OUT018,3766.497180000001
OUT046,OUT046,643.9484439999998
OUT017,OUT017,1509.7547640000005
OUT019,OUT019,276.7197960000001
OUT045,OUT045,2797.545124000001
OUT013,OUT013,476.073632
OUT019,OUT019,207.40335800000005
OUT027,OUT027,1545.7945180000013
OUT013,OUT013,777.8940879999999
OUT013,OUT013,1355.3424280000002
OUT013,OUT013,1182.3276399999997
OUT019,OUT019,639.5741379999998
OUT013,OUT013,749.0250000000003
OUT046,OUT046,653.2030639999998
OUT046,OUT046,3975.491799999999
OUT027,OUT027,4769.538196000006
OUT027,OUT027,5575.449148000002
OUT027,OUT027,977.5275599999991
OUT017,OUT017,1185.8830119999996
OUT017,OUT017,2709.8858960000002
OUT045,OUT045,2140.5137100000006
OUT027,OUT027,4175.990811999999
OUT019,OUT019,422.5033640000001
OUT035,OUT035,1599.0918080000006
